rtime,lkas,ldws,distance,speed,latitude,longtitude
2020-12-02 09:03:55,1,1,16.75,85,37.34071368,127.1033098
2020-12-02 09:03:56,1,1,18.25,86,37.34050792,127.1033134
2020-12-02 09:03:57,1,1,18.99,87,37.34024515,127.1033812
2020-12-02 09:03:58,1,1,21.1,88,37.34003385,127.1033822
2020-12-02 09:03:59,1,1,22.57,89,37.3398184,127.103381
2020-12-02 09:04:00,1,1,23.38,91,37.33959961,127.10337859999998
2020-12-02 09:04:01,1,1,22.57,92,37.33937719,127.1033764
2020-12-02 09:04:02,1,1,23.11,92,37.33915294,127.10337520000002
2020-12-02 09:04:03,1,1,22.06,91,37.33892774,127.103375
2020-12-02 09:04:04,1,1,20.87,89,37.338757,127.1033351
2020-12-02 09:04:05,1,1,21.57,87,37.33853426,127.1033398
2020-12-02 09:04:06,1,1,23.11,83,37.33827414,127.1033801
2020-12-02 09:04:07,1,1,23.66,80,37.33806839,127.1033808
2020-12-02 09:04:08,1,1,24.24,79,37.33787019,127.10338020000002
2020-12-02 09:04:09,1,1,26.15,80,37.33767277,127.1033772
2020-12-02 09:04:10,1,1,,81,37.33747617,127.1033733
2020-12-02 09:04:11,1,1,36.87,82,37.33727824,127.1033692
2020-12-02 09:04:12,1,1,36.87,84,37.33712294,127.103345
2020-12-02 09:04:13,1,1,33.91,84,37.33687164,127.10337340000002
2020-12-02 09:04:14,1,1,31.85,83,37.33666711,127.1033764
2020-12-02 09:04:15,1,1,28.74,81,37.33646571,127.103382
2020-12-02 09:04:16,1,1,25.81,78,37.33626683,127.1033853
2020-12-02 09:04:17,1,1,23.66,77,37.33607054,127.1033892
2020-12-02 09:04:18,1,1,22.84,75,37.33593731,127.1033563
2020-12-02 09:04:19,1,1,23.11,75,37.33569647,127.1033964
2020-12-02 09:04:20,1,1,23.66,75,37.33551351,127.10339740000002
2020-12-02 09:04:21,1,1,24.54,76,37.33533101,127.1034041
2020-12-02 09:04:22,1,1,25.16,76,37.33514511,127.1034042
2020-12-02 09:04:23,1,1,26.15,76,37.33501538,127.1033686
2020-12-02 09:04:24,1,1,24.24,77,37.33482713,127.1033693
2020-12-02 09:04:25,1,1,24.54,77,37.33464101,127.10336940000002
2020-12-02 09:04:26,1,1,25.49,77,37.33445517,127.103371
2020-12-02 09:04:27,1,1,25.16,77,37.33426661,127.1033725
2020-12-02 09:04:28,1,1,25.81,77,37.3340785,127.1033746
2020-12-02 09:04:29,1,1,26.49,77,37.33389415,127.10337859999998
2020-12-02 09:04:30,1,1,24.85,77,37.33364296,127.1033771
2020-12-02 09:04:31,1,1,23.38,77,37.33345507,127.1033782
2020-12-02 09:04:32,1,1,22.84,75,37.33326951,127.1033778
2020-12-02 09:04:33,1,1,21.82,74,37.33315196,127.1033753
2020-12-02 09:04:34,1,1,21.33,73,37.33290656,127.1033738
2020-12-02 09:04:35,1,1,20.0,72,37.33272927,127.1033758
2020-12-02 09:04:36,1,1,20.0,71,37.33261511,127.1033758
2020-12-02 09:04:37,1,1,21.1,71,37.33237884,127.1033784
2020-12-02 09:04:38,1,1,21.33,70,37.33220669,127.1033825
2020-12-02 09:04:39,1,1,20.0,70,37.33208919,127.1033833
2020-12-02 09:04:40,1,1,21.57,70,37.33186271,127.1033795
2020-12-02 09:04:41,1,1,21.82,70,37.33169289,127.10338459999998
2020-12-02 09:04:42,1,1,22.84,70,37.33157715,127.1033886
2020-12-02 09:04:43,1,1,22.32,70,37.33135056,127.1033886
2020-12-02 09:04:44,1,1,23.95,70,37.33117808,127.1033878
2020-12-02 09:04:45,1,1,25.16,71,37.33100532,127.1033919
2020-12-02 09:04:46,1,1,25.16,71,37.33088974,127.1033903
2020-12-02 09:04:47,1,1,25.16,73,37.33071151,127.1033923
2020-12-02 09:04:48,1,1,26.15,73,37.33048053,127.1033928
